======================================================================
Run 16/16  |  size=L  split=100%
Config : config/train_shakespeare_char_L.py
Out dir: out-shakespeare-L-split100
Log    : logs/train_L_split100.log
======================================================================
Command: /home/nico/uni/jupyter/Advanced NLP/.venv/bin/python train.py config/train_shakespeare_char_L.py --train_file=train_100.bin --out_dir=out-shakespeare-L-split100 --wandb_run_name=L-split100

/home/nico/uni/jupyter/Advanced NLP/nanoGPT/train.py:198: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
Overriding config with config/train_shakespeare_char_L.py:
# Baseline configuration
out_dir = 'out-shakespeare-L'
eval_interval = 250
eval_iters = 200
log_interval = 10
always_save_checkpoint = False
wandb_log = False
wandb_project = 'nanoGPT-assignment'
wandb_run_name = 'baseline'
dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256
n_layer = 8
n_head = 8
n_embd = 512
dropout = 0.2
learning_rate = 1e-3
max_iters = 5000
lr_decay_iters = 5000
min_lr = 1e-4
beta2 = 0.99
warmup_iters = 100
weight_decay = 1e-1
device = 'cuda' # change to 'cuda' if you have a GPU
compile = True # set True only on Linux with GPU

Overriding: train_file = train_100.bin
Overriding: out_dir = out-shakespeare-L-split100
Overriding: wandb_run_name = L-split100
tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 25.21M
num decayed parameter tensors: 34, with 25,330,176 parameters
num non-decayed parameter tensors: 17, with 8,704 parameters
using fused AdamW: True
compiling the model... (takes a ~minute)
iter 1360: loss 1.1556, time 62.10ms, mfu 13.38%
iter 1370: loss 1.1386, time 62.21ms, mfu 13.43%
iter 1380: loss 1.1794, time 62.08ms, mfu 13.47%
iter 1390: loss 1.1835, time 62.08ms, mfu 13.51%
iter 1400: loss 1.1307, time 62.16ms, mfu 13.54%
iter 1410: loss 1.1147, time 62.16ms, mfu 13.57%
iter 1420: loss 1.1334, time 62.19ms, mfu 13.60%
iter 1430: loss 1.1268, time 62.08ms, mfu 13.63%
iter 1440: loss 1.1278, time 62.04ms, mfu 13.65%
iter 1450: loss 1.1278, time 62.20ms, mfu 13.67%
iter 1460: loss 1.1245, time 62.05ms, mfu 13.69%
iter 1470: loss 1.1314, time 62.17ms, mfu 13.70%
iter 1480: loss 1.0992, time 61.97ms, mfu 13.72%
iter 1490: loss 1.1184, time 62.06ms, mfu 13.73%
step 1500: train loss 1.0385, val loss 1.5016
iter 1500: loss 1.0805, time 8083.36ms, mfu 12.37%
iter 1510: loss 1.1192, time 62.18ms, mfu 12.52%
iter 1520: loss 1.1174, time 62.02ms, mfu 12.65%
iter 1530: loss 1.1232, time 62.15ms, mfu 12.77%
iter 1540: loss 1.1259, time 62.02ms, mfu 12.88%
iter 1550: loss 1.0995, time 62.21ms, mfu 12.98%
iter 1560: loss 1.1161, time 62.04ms, mfu 13.07%
iter 1570: loss 1.1141, time 62.18ms, mfu 13.14%
iter 1580: loss 1.0976, time 62.09ms, mfu 13.21%
iter 1590: loss 1.1095, time 62.23ms, mfu 13.28%
iter 1600: loss 1.1130, time 61.98ms, mfu 13.34%
iter 1610: loss 1.0801, time 62.14ms, mfu 13.39%
