======================================================================
Run 6/16  |  size=S  split=25%
Config : config/train_shakespeare_char_S.py
Out dir: out-shakespeare-S-split25
Log    : logs/train_S_split25.log
======================================================================
Command: /home/nico/uni/jupyter/Advanced NLP/.venv/bin/python train.py config/train_shakespeare_char_S.py --train_file=train_25.bin --out_dir=out-shakespeare-S-split25 --wandb_run_name=S-split25

/home/nico/uni/jupyter/Advanced NLP/nanoGPT/train.py:198: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
Overriding config with config/train_shakespeare_char_S.py:
# Baseline configuration
out_dir = 'out-shakespeare-S'
eval_interval = 250
eval_iters = 200
log_interval = 10
always_save_checkpoint = False
wandb_log = False
wandb_project = 'nanoGPT-assignment'
wandb_run_name = 'baseline'
dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256
n_layer = 4
n_head = 4
n_embd = 128
dropout = 0.2
learning_rate = 1e-3
max_iters = 5000
lr_decay_iters = 5000
min_lr = 1e-4
beta2 = 0.99
warmup_iters = 100
weight_decay = 1e-1
device = 'cuda' # change to 'cuda' if you have a GPU
compile = True # set True only on Linux with GPU

Overriding: train_file = train_25.bin
Overriding: out_dir = out-shakespeare-S-split25
Overriding: wandb_run_name = S-split25
tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 0.80M
num decayed parameter tensors: 18, with 827,520 parameters
iter 3820: loss 1.3853, time 3.76ms, mfu 8.71%
iter 3830: loss 1.3501, time 3.47ms, mfu 8.80%
iter 3840: loss 1.3916, time 3.53ms, mfu 8.86%
iter 3850: loss 1.3363, time 3.72ms, mfu 8.87%
iter 3860: loss 1.3745, time 3.56ms, mfu 8.92%
iter 3870: loss 1.3607, time 3.62ms, mfu 8.95%
iter 3880: loss 1.3867, time 3.57ms, mfu 8.99%
iter 3890: loss 1.3776, time 3.65ms, mfu 9.00%
iter 3900: loss 1.3724, time 3.69ms, mfu 9.01%
iter 3910: loss 1.3520, time 3.72ms, mfu 9.00%
iter 3920: loss 1.3948, time 3.76ms, mfu 8.99%
iter 3930: loss 1.3931, time 3.42ms, mfu 9.06%
iter 3940: loss 1.3762, time 3.59ms, mfu 9.09%
iter 3950: loss 1.3744, time 3.78ms, mfu 9.06%
iter 3960: loss 1.3618, time 3.59ms, mfu 9.08%
iter 3970: loss 1.3840, time 3.59ms, mfu 9.10%
iter 3980: loss 1.3732, time 3.49ms, mfu 9.15%
iter 3990: loss 1.3884, time 3.62ms, mfu 9.15%
step 4000: train loss 1.2106, val loss 2.0294
iter 4000: loss 1.3607, time 824.96ms, mfu 8.24%
iter 4010: loss 1.3670, time 3.37ms, mfu 8.41%
iter 4020: loss 1.3684, time 3.65ms, mfu 8.48%
iter 4030: loss 1.3780, time 3.58ms, mfu 8.56%
iter 4040: loss 1.3939, time 3.60ms, mfu 8.63%
iter 4050: loss 1.3837, time 3.71ms, mfu 8.67%
iter 4060: loss 1.3819, time 3.49ms, mfu 8.76%
iter 4070: loss 1.3760, time 3.94ms, mfu 8.73%
iter 4080: loss 1.3731, time 3.47ms, mfu 8.81%
iter 4090: loss 1.3929, time 3.73ms, mfu 8.83%
iter 4100: loss 1.4036, time 3.71ms, mfu 8.84%
iter 4110: loss 1.3706, time 3.73ms, mfu 8.85%
iter 4120: loss 1.4020, time 3.54ms, mfu 8.91%
iter 4130: loss 1.3822, time 3.47ms, mfu 8.98%
iter 4140: loss 1.3823, time 3.68ms, mfu 8.99%
iter 4150: loss 1.3907, time 3.43ms, mfu 9.06%
iter 4160: loss 1.3691, time 3.66ms, mfu 9.06%
iter 4170: loss 1.3950, time 3.90ms, mfu 9.01%
iter 4180: loss 1.3755, time 3.55ms, mfu 9.05%
iter 4190: loss 1.3946, time 3.82ms, mfu 9.02%
iter 4200: loss 1.3725, time 3.48ms, mfu 9.08%
iter 4210: loss 1.3517, time 3.36ms, mfu 9.16%
iter 4220: loss 1.3651, time 3.73ms, mfu 9.14%
iter 4230: loss 1.3482, time 3.54ms, mfu 9.17%
iter 4240: loss 1.4047, time 3.64ms, mfu 9.16%
step 4250: train loss 1.1932, val loss 2.0301
iter 4250: loss 1.3440, time 822.87ms, mfu 8.25%
iter 4260: loss 1.3885, time 3.69ms, mfu 8.33%
iter 4270: loss 1.3739, time 3.58ms, mfu 8.43%
iter 4280: loss 1.4039, time 3.50ms, mfu 8.54%
iter 4290: loss 1.3551, time 3.43ms, mfu 8.66%
iter 4300: loss 1.3706, time 3.54ms, mfu 8.73%
iter 4310: loss 1.3511, time 3.63ms, mfu 8.78%
iter 4320: loss 1.3556, time 3.74ms, mfu 8.79%
iter 4330: loss 1.3714, time 3.93ms, mfu 8.76%
iter 4340: loss 1.3457, time 3.69ms, mfu 8.79%
iter 4350: loss 1.3498, time 3.97ms, mfu 8.75%
iter 4360: loss 1.3401, time 3.74ms, mfu 8.77%
iter 4370: loss 1.3534, time 3.91ms, mfu 8.74%
iter 4380: loss 1.3777, time 3.71ms, mfu 8.77%
iter 4390: loss 1.3308, time 3.82ms, mfu 8.76%
iter 4400: loss 1.3611, time 3.59ms, mfu 8.82%
iter 4410: loss 1.3772, time 3.93ms, mfu 8.78%
iter 4420: loss 1.3761, time 3.74ms, mfu 8.80%
iter 4430: loss 1.3604, time 3.63ms, mfu 8.84%
iter 4440: loss 1.3567, time 3.65ms, mfu 8.87%
iter 4450: loss 1.3584, time 3.57ms, mfu 8.91%
iter 4460: loss 1.3599, time 3.54ms, mfu 8.96%
iter 4470: loss 1.3501, time 3.74ms, mfu 8.96%
iter 4480: loss 1.3289, time 3.57ms, mfu 9.00%
iter 4490: loss 1.3453, time 3.78ms, mfu 8.98%
step 4500: train loss 1.1896, val loss 2.0279
iter 4500: loss 1.3372, time 823.91ms, mfu 8.08%
iter 4510: loss 1.3292, time 3.76ms, mfu 8.16%
iter 4520: loss 1.3766, time 3.61ms, mfu 8.27%
iter 4530: loss 1.3818, time 3.77ms, mfu 8.33%
iter 4540: loss 1.3635, time 3.57ms, mfu 8.43%
iter 4550: loss 1.3866, time 3.77ms, mfu 8.47%
iter 4560: loss 1.3783, time 3.38ms, mfu 8.61%
iter 4570: loss 1.3498, time 3.73ms, mfu 8.64%
iter 4580: loss 1.3944, time 3.53ms, mfu 8.72%
iter 4590: loss 1.3635, time 3.65ms, mfu 8.76%
iter 4600: loss 1.3292, time 3.52ms, mfu 8.84%
iter 4610: loss 1.3696, time 3.69ms, mfu 8.86%
iter 4620: loss 1.3715, time 3.69ms, mfu 8.87%
iter 4630: loss 1.3452, time 3.67ms, mfu 8.89%
iter 4640: loss 1.3373, time 3.73ms, mfu 8.90%
iter 4650: loss 1.3400, time 3.93ms, mfu 8.86%
iter 4660: loss 1.3971, time 3.75ms, mfu 8.86%
iter 4670: loss 1.3561, time 3.37ms, mfu 8.96%
iter 4680: loss 1.3469, time 3.63ms, mfu 8.99%
iter 4690: loss 1.3294, time 3.68ms, mfu 9.00%
iter 4700: loss 1.3374, time 3.55ms, mfu 9.03%
iter 4710: loss 1.3713, time 3.47ms, mfu 9.09%
iter 4720: loss 1.3635, time 3.53ms, mfu 9.12%
iter 4730: loss 1.3574, time 3.76ms, mfu 9.10%
iter 4740: loss 1.3609, time 3.58ms, mfu 9.12%
step 4750: train loss 1.1826, val loss 2.0237
iter 4750: loss 1.3657, time 823.04ms, mfu 8.21%
iter 4760: loss 1.3802, time 4.00ms, mfu 8.23%
iter 4770: loss 1.3669, time 3.61ms, mfu 8.33%
iter 4780: loss 1.3574, time 3.60ms, mfu 8.42%
iter 4790: loss 1.3838, time 3.58ms, mfu 8.51%
iter 4800: loss 1.3651, time 3.73ms, mfu 8.55%
iter 4810: loss 1.3419, time 3.72ms, mfu 8.59%
iter 4820: loss 1.3639, time 3.57ms, mfu 8.67%
iter 4830: loss 1.3394, time 3.64ms, mfu 8.72%
iter 4840: loss 1.3580, time 3.73ms, mfu 8.74%
iter 4850: loss 1.3917, time 3.69ms, mfu 8.77%
iter 4860: loss 1.3739, time 3.74ms, mfu 8.78%
iter 4870: loss 1.3444, time 3.91ms, mfu 8.76%
iter 4880: loss 1.3448, time 3.66ms, mfu 8.79%
iter 4890: loss 1.3463, time 3.84ms, mfu 8.78%
iter 4900: loss 1.3440, time 3.58ms, mfu 8.84%
iter 4910: loss 1.3334, time 3.49ms, mfu 8.91%
iter 4920: loss 1.3303, time 3.73ms, mfu 8.91%
iter 4930: loss 1.3360, time 3.58ms, mfu 8.95%
iter 4940: loss 1.3667, time 3.60ms, mfu 8.98%
iter 4950: loss 1.3385, time 3.63ms, mfu 9.00%
iter 4960: loss 1.3405, time 3.74ms, mfu 9.00%
iter 4970: loss 1.3461, time 3.72ms, mfu 8.99%
iter 4980: loss 1.3510, time 3.66ms, mfu 9.00%
iter 4990: loss 1.3383, time 3.77ms, mfu 8.99%
step 5000: train loss 1.1791, val loss 2.0293
iter 5000: loss 1.3392, time 825.56ms, mfu 8.09%
Total FLOPS: 407308861440000

Exit code: 0
